LossBefore,LossAfter,Time-Sampling,train-MinReturn,Itr,Time-Optimization,train-AverageReturn,train-PolicyExecTime,train-StdReturn,train-MaxReturn,n_timesteps,Time,Time-SampleProc,train-AverageDiscountedReturn,train-EnvExecTime,ItrTime,train-NumTrajs
1.6784668e-08,-0.014398893,23.444836139678955,-98.20081520036308,21,1.3042004108428955,-17.094223286555927,14.321547985076904,26.864831578891767,31.027900387114066,220000,569.9509100914001,0.12964653968811035,-11.295875810919728,8.426855564117432,24.879469394683838,100
-1.6784668e-08,-0.01388824,23.861671447753906,-98.15929319859886,22,1.3967318534851074,-18.44244532051747,14.56533145904541,28.439130852237813,32.2541869089357,230000,595.4485192298889,0.1457972526550293,-11.722504728138775,8.575750827789307,25.40492081642151,100
-0.00017206116,-0.014992075,24.26595449447632,-79.56446156850558,23,1.11155104637146,-11.484334519051107,14.798747539520264,24.613219804883236,43.98844824931441,240000,621.0609850883484,0.13933587074279785,-8.008197936189232,8.717794418334961,25.51762318611145,100
-1.525879e-08,-0.012803302,23.69104290008545,-78.4058085761776,24,1.206803321838379,-13.287216650784712,14.50198483467102,26.316649446967016,54.03296955812361,250000,646.1835083961487,0.1196742057800293,-9.043284538404292,8.478574275970459,25.019126176834106,100
-9.155274e-09,-0.014409818,23.464523792266846,-78.09329187137439,25,1.128251075744629,-14.937740192134454,14.333282947540283,26.484016370697297,48.40028400159035,260000,670.9822812080383,0.1193549633026123,-10.100541090230543,8.42832088470459,24.712952852249146,100
9.155274e-09,-0.013758966,23.548954486846924,-92.72870901660606,26,1.1676087379455566,-8.456070377582428,14.34763479232788,31.53581199789494,82.07977339329305,270000,695.9377064704895,0.12059903144836426,-5.885633469559463,8.49725866317749,24.838146924972534,100
-3.051758e-08,-0.014803607,23.511847972869873,-70.2914236482622,27,1.2447001934051514,-9.160126417042795,14.319528102874756,25.145456580476456,48.66542735320452,280000,720.9155139923096,0.12744784355163574,-5.909041381607144,8.488604545593262,24.884658336639404,100
-7.629395e-09,-0.015371805,23.49159812927246,-84.90850663836305,28,1.1244754791259766,-11.815561918894337,14.279127836227417,26.85278434982628,66.85051922740895,290000,745.7435138225555,0.12437891960144043,-8.099225316597572,8.50685977935791,24.741934537887573,100
-5.912781e-09,-0.013282224,23.462374210357666,-95.18155378256193,29,1.1444494724273682,-7.8171799479077295,14.312491178512573,27.48861615629141,70.20528973919087,300000,770.5932896137238,0.1513981819152832,-5.815938642896847,8.443018198013306,24.759572505950928,100
-3.0517577e-09,-0.014736135,23.66924810409546,-73.79437356261124,30,1.1922154426574707,-7.182341293182548,14.423280477523804,23.891180623952742,50.41389679266804,310000,795.6542971134186,0.12196731567382812,-5.077757148019182,8.528478622436523,24.98553967475891,100
-2.670288e-09,-0.013740761,23.621355533599854,-84.00626481445167,31,1.1503851413726807,-6.741644690579427,14.45983362197876,23.70793350586906,64.64856969331052,320000,820.6395013332367,0.12013554573059082,-5.788318543070443,8.45756721496582,24.893932819366455,100
9.155274e-09,-0.015413127,23.65802001953125,-67.64441157379085,32,1.3474817276000977,-8.607521103598177,14.471688032150269,25.026505561993968,61.113601528106436,330000,845.8608713150024,0.1256413459777832,-5.630842504605462,8.48084020614624,25.13225769996643,100
